source	target	weight	module1	module2
MRPS34	NDUFB10	0.9275103315431099	paleturquoise	paleturquoise
AC004009.2	AC004009.3	0.9274564935394245	blue	blue
LDHAP5	LDHAP7	0.9274556792385924	plum1	plum1
PPP1R12B	SORBS1	0.9274492155855393	brown	brown
GJB1	MUC13	0.9274279357150327	blue	blue
CD2	TRAC	0.9274139462592488	green	green
CACNA1H	IRAG1	0.9273654370348248	brown	brown
AC097658.1	RPS2P17	0.9273522089339339	paleturquoise	paleturquoise
EMCN	S1PR1	0.9272536887297947	darkred	darkred
MT-ND5	MT-ND6	0.9272509728055104	plum2	plum2
OR8A1	OR8D1	0.9272316870586055	cyan	cyan
AP001062.1	CFAP410	0.9272103284245178	grey60	grey60
FTH1P5	FTH1P8	0.92715452965965	black	black
FABP5	FABP5P10	0.92715110161396	yellow	yellow
FADD	PPFIA1	0.9270982881521116	grey	grey
AC079949.2	AC079949.5	0.9270875281672455	yellowgreen	yellowgreen
AL358394.1	AL512324.6	0.927040387138672	floralwhite	floralwhite
EEF1A1P14	EEF1A1P17	0.9270297375557787	black	black
AC004233.2	AC004233.4	0.9269613289329681	blue	blue
FTH1P12	FTH1P5	0.9269237314887556	black	black
FTLP10	TMPRSS11BNL	0.9268946800362767	royalblue	royalblue
NLGN4Y	USP9Y	0.9268048118893368	bisque4	bisque4
PGAP3	STARD3	0.926770742328876	orange	orange
IGKC	IGKV3-20	0.9267683851235533	lightyellow	lightyellow
ADAMTS12	PDGFRB	0.9267535337222191	greenyellow	greenyellow
AC104619.3	EEF1A1P7	0.9267241270312838	black	black
P2RY10	SH2D1A	0.9266990686037464	green	green
GAPDHP38	GAPDHP72	0.926689106098997	plum1	plum1
ARHGEF15	CLEC14A	0.9266834588702109	darkred	darkred
TMEM14B	TMEM14C	0.9266441414222024	tan	tan
AL358394.1	ANKRD30BP3	0.9266375170992426	floralwhite	floralwhite
AIF1	LST1	0.9266097271457987	green	green
AL035425.1	AL035425.3	0.9265159060350179	mediumpurple3	mediumpurple3
AP003071.4	MRGPRF	0.9264963830234058	brown	brown
CD2	CD96	0.9263722604164635	green	green
AC009065.2	AC009065.5	0.9262232599491199	blue	blue
AC078817.1	RPL26P19	0.9262137495651708	black	black
CDH5	TIE1	0.9262012540861704	darkred	darkred
CNN1	PLN	0.9261949888669884	brown	brown
ADAMTS12	POSTN	0.9261311701647583	greenyellow	greenyellow
SH2D1A	TRAT1	0.9260892790846471	green	green
TENM3	TENM3-AS1	0.9260270531039295	lightcyan	lightcyan
AC099336.2	RPS27P29	0.9259999859867777	midnightblue	midnightblue
FCRL5	IGLL5	0.9259662470723887	lightyellow	lightyellow
AC022509.3	BHLHE41	0.9258112999682944	brown	brown
KRT8	KRT8P3	0.9257997739233988	blue	blue
IFIT2	IFIT3	0.9257274201632969	violet	violet
AC113189.3	FGF11	0.9256933862865844	yellow	yellow
LINC00355	NFYAP1	0.9256162182934814	yellowgreen	yellowgreen
CD3E	CD3G	0.9255950429961203	green	green
SPRR1A	SPRR2A	0.92556610218147	magenta	magenta
HNF1A-AS1	MOGAT3	0.9254746714529078	blue	blue
ADAMTS2	COL5A2	0.9254246312625487	greenyellow	greenyellow
FENDRR	FOXF1	0.9253360371245949	brown	brown
GAPDHP1	GAPDHP69	0.9253152170975802	plum1	plum1
GZMH	NKG7	0.925296954894652	green	green
FTH1P11	FTH1P2	0.9252135192545636	black	black
ACTA2	CNN1	0.9252103697013749	brown	brown
ANKS4B	MOGAT3	0.9251052629561969	blue	blue
CXCL10	CXCL11	0.925103948013452	thistle1	thistle1
RPS29P3	RPS29P5	0.9250465873527447	black	black
ERV3-1	ZNF117	0.9250228438367984	brown4	brown4
COL6A3	SPARC	0.9250154277756453	greenyellow	greenyellow
GIMAP4	GIMAP7	0.924992946673518	green	green
EEF1A1P12	EEF1A1P9	0.9249137108793116	black	black
COL1A1	CTSK	0.9248993549886075	greenyellow	greenyellow
AC009120.1	AC009120.2	0.9248906383784143	turquoise	turquoise
CD2	TBX21	0.9248814401720467	green	green
DAAM2	RASL12	0.9248793790669153	brown	brown
ADAMTS2	COL1A2	0.924875435883356	greenyellow	greenyellow
AC007182.2	RPS24P8	0.9248739651620418	black	black
MYO1A	TRIM40	0.9248506557891297	blue	blue
HNF1A-AS1	HNF4A	0.9248365491916032	blue	blue
PECAM1	TEK	0.9247724308647178	darkred	darkred
SH2D1A	TRBC1	0.9247540684029569	green	green
AC006483.1	S100A11P2	0.9247180757932705	magenta	magenta
DACT3	MYL9	0.9243745790896815	brown	brown
ESAM	GPR4	0.9243506596010397	darkred	darkred
KRT5	PKP1	0.9243475169202573	yellow	yellow
KRT16P5	KRT16P6	0.9243077677688583	yellow	yellow
FCRL5	IGKJ4	0.9242766449907012	lightyellow	lightyellow
AC000089.1	RPL7AP11	0.9242631101871706	midnightblue	midnightblue
HSP90AA2P	HSP90AA4P	0.9242478654909703	sienna3	sienna3
GIMAP1	GIMAP7	0.9242198008181861	green	green
CHCHD2P6	CHCHD2P9	0.9241633279462745	black	black
AOC3	PLN	0.9241593705005986	brown	brown
CD2	SH2D1A	0.9241489955386162	green	green
DLL4	FLT1	0.9241449741135233	darkred	darkred
RPS2P17	RPS2P7	0.924106045598821	paleturquoise	paleturquoise
CLEC14A	DIPK2B	0.9240985831357331	darkred	darkred
AL512324.3	ANKRD30BP3	0.9239795349431008	floralwhite	floralwhite
TEK	VWF	0.9239270951173796	darkred	darkred
AC129926.2	GTF2IP6	0.9238981031860893	cyan	cyan
SNRPEP2	SNRPEP4	0.9238652235135709	black	black
AC106799.1	AC106799.2	0.9238036231843969	purple	purple
ANKS4B	HNF4A	0.9237232713432085	blue	blue
COL3A1	THY1	0.9236669107562088	greenyellow	greenyellow
EEF1A1P22	EEF1A1P24	0.9235833197335062	black	black
CNTNAP3B	CNTNAP3P2	0.9235394129149707	brown	brown
BNIP3	BNIP3P1	0.9235245352585004	yellow	yellow
PCOLCE	THY1	0.9235174870722622	greenyellow	greenyellow
ADAMTS12	COL1A1	0.9234384762058497	greenyellow	greenyellow
CD34	TIE1	0.9234212668847704	darkred	darkred
COL3A1	CSMD2	0.9233571534609977	greenyellow	greenyellow
AC104619.3	EEF1A1P17	0.9233468880601218	black	black
ADAMTS12	ZNF469	0.9233191912965256	greenyellow	greenyellow
PLA2G4E	PLA2G4E-AS1	0.9232221171173344	magenta	magenta
AC131235.1	RPS3P6	0.9229907431069658	black	black
CD3D	TRBC1	0.9229594838734937	green	green
P2RY10	PTPRC	0.9229388649806682	green	green
ITK	ZNF831	0.9227663538707044	green	green
HNF1A	HNF4A	0.9227409596873482	blue	blue
COL4A3	COL4A4	0.9227092583234717	brown	brown
NCF1	NCF1C	0.9226834766393791	green	green
AC009120.2	AC009120.3	0.922675269077667	turquoise	turquoise
IFNE	MIR31HG	0.9226102286194395	lightpink4	lightpink4
EEF1A1P14	EEF1A1P38	0.9225932295177591	black	black
AC053503.5	MYH11	0.9225422542162334	brown	brown
AC125807.1	RPL13AP5	0.9224302448010926	black	black
ANKS4B	LGALS4	0.9224285838486949	blue	blue
PSME2	PSME2P2	0.9224074969316591	thistle1	thistle1
DUSP5P1	RNA5SP18	0.9223919065819943	grey	grey
GTF2IP6	VN1R71P	0.9223746940822678	cyan	cyan
AC136621.1	SLC6A2	0.9223379001134321	yellow	yellow
AC010319.1	AC010319.3	0.9222532411047403	green	green
HNF1A-AS1	TM4SF5	0.9221877412030233	blue	blue
CLCA2	TP63	0.9221866950616577	yellow	yellow
PKP1	TP63	0.9221746452932927	yellow	yellow
SPRR2B	SPRR2G	0.9221674426293773	magenta	magenta
CDH5	S1PR1	0.9221394635409599	darkred	darkred
AC079250.1	AL583805.1	0.9221327396854277	black	black
AC104619.3	EEF1A1P14	0.9221062419384173	black	black
SOCS2	SOCS2-AS1	0.9219418666708816	brown	brown
AC053503.5	LMOD1	0.9219034774318194	brown	brown
GAPDHP1	GAPDHP73	0.9218978688830918	plum1	plum1
ADAMTS2	COL3A1	0.9218253463798659	greenyellow	greenyellow
C1QA	TYROBP	0.9217724988623235	green	green
AC131280.1	NBEAP1	0.9217714690216507	darkgrey	darkgrey
MTRNR2L10	MTRNR2L8	0.9217648598639181	plum2	plum2
TNFRSF10A	TNFRSF10A-AS1	0.9217345605921906	grey	grey
AC010731.1	ADAM23	0.9217338474094832	red	red
FTH1P7	FTH1P8	0.9217273555842938	black	black
GLT8D2	PCOLCE	0.9217119160250554	greenyellow	greenyellow
AP005212.2	RHOT1P1	0.921702937913165	blue	blue
MOGAT3	MYO1A	0.9216052545790419	blue	blue
HNF1A-AS1	SMIM6	0.9215679501619154	blue	blue
EPS8L3	TM4SF5	0.9215559236245088	blue	blue
EEF1A1P17	EEF1A1P38	0.9215398707412095	black	black
AC018653.3	C1RL-AS1	0.9215394123406824	turquoise	turquoise
AC093904.2	AC093904.4	0.9215213830735598	royalblue	royalblue
CD34	PECAM1	0.9213954818709998	darkred	darkred
MTRNR2L6	MTRNR2L8	0.9213676834154526	plum2	plum2
COL5A2	PDGFRB	0.921306414675104	greenyellow	greenyellow
ACTA2	MYL9	0.9211940651394632	brown	brown
AC078817.1	RPL26P36	0.9211146552428116	black	black
AL136982.5	FAM25A	0.9211144497455633	magenta	magenta
AC007991.2	AC007991.4	0.9210671796669953	green	green
FCRL5	IGHG1	0.9210407726650377	lightyellow	lightyellow
COL10A1	ISLR	0.9209956858401979	greenyellow	greenyellow
EVI2B	ITGAL	0.9209812855896305	green	green
ITGAL	SASH3	0.920967810299571	green	green
CD53	LAPTM5	0.9209456420791737	green	green
BNIP5	LGALS4	0.9209304497498222	blue	blue
IGHG1	IGKV3-20	0.9209101506512821	lightyellow	lightyellow
ARHGEF15	CD93	0.9208503809788048	darkred	darkred
KCNMB1	LMOD1	0.9208164492349882	brown	brown
ACTA2	IRAG1	0.9208126248055389	brown	brown
CMPK2	IFIT3	0.9207766526293979	violet	violet
CNN1	TAGLN	0.920685644338532	brown	brown
DCST1	DCST2	0.9206646123471591	grey	grey
CD3D	SIRPG	0.9206517194419787	green	green
HNF4A	TRIM40	0.920624492555017	blue	blue
LMOD1	PRUNE2	0.9205980549567582	brown	brown
IGHG1	IGLL5	0.9205860558567681	lightyellow	lightyellow
GPR50	KC877982.1	0.920522218080153	brown	brown
CACNA1H	DAAM2	0.9204958236895702	brown	brown
CASQ2	MYH11	0.9204468598510029	brown	brown
KDR	TM4SF18	0.920413766449714	darkred	darkred
DEFA6	SERPINA7	0.9204045668684473	blue	blue
DSC3	KRT5	0.9204029393382018	yellow	yellow
CDH5	VWF	0.9203857843509481	darkred	darkred
AP000873.2	RAB30-DT	0.9203639122457032	navajowhite2	navajowhite2
IGKV3-20	MZB1	0.9203310426510252	lightyellow	lightyellow
BNIP5	HNF4A	0.9203251426117149	blue	blue
ERBB2	PGAP3	0.9203215301906578	orange	orange
CTSW	NKG7	0.920262244713949	green	green
NTM	SULF1	0.920102002779393	greenyellow	greenyellow
IVL	SPRR1B	0.9200970119840437	magenta	magenta
EPS8L3	VIL1	0.9200575820779756	blue	blue
AC100803.3	GPR20	0.9200235672606666	lightpink4	lightpink4
AL049775.1	FLRT2	0.9199620451853938	yellow	yellow
CD53	ITGAL	0.919884303514558	green	green
AC107373.2	NEFL	0.9198580085431665	yellow	yellow
GAPDHP63	GAPDHP73	0.9198503643200305	plum1	plum1
ATP1A2	C7	0.9198337710757097	brown	brown
AKR7A3	AKR7L	0.9197275679548609	blue	blue
PSME1	PSME2	0.9197269472384745	thistle1	thistle1
AP005119.2	LINC00470	0.9196786740171686	cyan	cyan
FTH1P5	FTH1P7	0.91958672183438706	black	black
GAPDHP1	GAPDHP38	0.919564239773156	plum1	plum1
LST1	SPI1	0.9195370692510026	green	green
AL133467.2	AL133467.4	0.9194615461270172	cyan	cyan
NPM1P27	NPM1P6	0.9194611770711348	black	black
IGHG1	IGKV1-5	0.9194216316661303	lightyellow	lightyellow
KRT14	S100A2	0.9194142160306585	yellow	yellow
AC053503.5	CASQ2	0.9194021007671456	brown	brown
COL5A1	SPARC	0.9193791181270223	greenyellow	greenyellow
POSTN	VCAN	0.9193174832313368	greenyellow	greenyellow
AC114812.1	AC114812.4	0.9193127000630877	red	red
GAPDHP65	GAPDHP73	0.9192697952186948	plum1	plum1
AL445647.1	LINC00397	0.9192459087010029	turquoise	turquoise
AC103702.2	HOXB-AS4	0.9191129338165799	green	green
HOXD-AS2	HOXD9	0.9190544848354348	blue	blue
CNN1	MYH11	0.9190527104210302	brown	brown
AC073464.1	CYP4F32P	0.9190419255212323	darkorange	darkorange
MIR205HG	TP63	0.9190208051347853	yellow	yellow
CD2	CXCR6	0.9190144213910127	green	green
ST13P4	ST13P6	0.9189502222464498	sienna3	sienna3
FCRL5	IGKV1-5	0.9189443040668108	lightyellow	lightyellow
ANOS2P	TMSB4Y	0.9189076118017886	bisque4	bisque4
CASQ2	PRUNE2	0.918893289520499	brown	brown
CLEC14A	EMCN	0.9188804308522482	darkred	darkred
CD48	WAS	0.9188677420833903	green	green
AC134312.5	COL1A1	0.9188604702712216	greenyellow	greenyellow
AC122710.2	LINC02236	0.9188327099866384	purple	purple
RPL34P26	RPL34P27	0.9188137675915728	midnightblue	midnightblue
ITGAL	NCKAP1L	0.9187452334268853	green	green
MUC13	VIL1	0.9187273796194004	blue	blue
AL449423.1	CDKN2A	0.9187196056790564	yellow	yellow
GPR35	HNF1A-AS1	0.9186315543361613	blue	blue
CD34	EMCN	0.9185599885514366	darkred	darkred
FCRL5	IGKV3-20	0.918516068838209	lightyellow	lightyellow
CDH5	CLEC14A	0.9183984881406964	darkred	darkred
GUCA2A	SLC39A5	0.9183571295442391	blue	blue
EEF1A1P22	EEF1A1P9	0.918318751957533	black	black
CLTA	STOML2	0.9182663728300221	maroon	maroon
CD79A	MZB1	0.918265017166843	lightyellow	lightyellow
DIPK2B	SCARF1	0.918261931586936	darkred	darkred
HNF1A-AS1	HNF1B	0.9182599221247817	blue	blue
EEF1A1P12	EEF1A1P24	0.9182594059241429	black	black
FCRL5	IGHJ3P	0.9182555352521977	lightyellow	lightyellow
CD96	TRBC1	0.9182297925505026	green	green
RPS15AP12	RPS15AP40	0.9182198290268037	midnightblue	midnightblue
COL5A1	POSTN	0.9181190801574961	greenyellow	greenyellow
FTX	Z83843.1	0.9180573129038777	turquoise	turquoise
RPS4XP3	RPS4XP8	0.9179816801561016	black	black
AC020899.1	RPL13AP5	0.9179461855575931	black	black
ACTA2	DACT3	0.917942131540903	brown	brown
HNF1A	SMIM6	0.917849086660047	blue	blue
CD4	LAPTM5	0.917826981039255	green	green
MYH11	PRUNE2	0.9177977230323472	brown	brown
AL358232.1	AL358232.2	0.9177905888144531	darkgrey	darkgrey
NCKAP1L	PTPRC	0.9175987658774973	green	green
PPIAP11	PPIAP6	0.9175556646862583	black	black
IRAG1	RASL12	0.9174564733213606	brown	brown
CLRN3	HNF1A-AS1	0.9173986891309889	blue	blue
MNX1	MNX1-AS2	0.917372195846366	yellow	yellow
AC022150.2	ZNF701	0.9173045307339169	darkmagenta	darkmagenta
COL10A1	PLPP4	0.9172696884615824	greenyellow	greenyellow
CD5	ZAP70	0.9172424819092015	green	green
GAPDHP38	GAPDHP40	0.9172159661329407	plum1	plum1
LGALS4	TSPAN8	0.9172087288095455	blue	blue
FTH1P23	FTH1P8	0.9172007290171769	black	black
GPR35	HNF1A	0.9170634098277454	blue	blue
EPS8L3	HNF1B	0.9170532595763538	blue	blue
EEF1A1P16	EEF1A1P9	0.9170355892977755	black	black
SPRR1B	SPRR2D	0.9170136552804781	magenta	magenta
AKR1B10	AKR1C1	0.9169227440708804	red	red
ALPI	IHH	0.9168586679481633	blue	blue
BNIP5	MUC13	0.91682713267217	blue	blue
LCE2B	LCE2C	0.9168258982943418	magenta	magenta
AC005912.1	AC099336.2	0.9168113711030272	midnightblue	midnightblue
LGALS4	MUC13	0.9167424676776896	blue	blue
IL36G	IL36RN	0.9167055955986976	magenta	magenta
CDHR5	HNF1A-AS1	0.9166296573826885	blue	blue
IL1F10	IL36B	0.9166142874111443	magenta	magenta
KRT18P11	KRT18P17	0.9166093206089106	blue	blue
RPS4XP11	RPS4XP6	0.9165897073879312	black	black
AL391416.1	GAPDHP60	0.9165836062550465	plum1	plum1
MTRNR2L10	MTRNR2L6	0.9165831414103325	plum2	plum2
CARD17	CASP1P2	0.9165096803135563	magenta	magenta
ITGA1	LAMA4	0.9165094510034573	skyblue3	skyblue3
EEF1A1P10	EEF1A1P9	0.9165060270429891	black	black
HNF1B	LGALS4	0.916500099782653	blue	blue
PGM5	PPP1R12B	0.916492946981114	brown	brown
ITGA11	SPARC	0.9164659621626913	greenyellow	greenyellow
AC104619.3	EEF1A1P24	0.9164334207963467	black	black
MYOCD	PGM5	0.9164140099964996	brown	brown
AC027763.1	ALOX12P2	0.9163969349830963	purple	purple
IGHV3-30	IGKV3-11	0.9163830697895347	lightyellow	lightyellow
EEF1A1P22	EEF1A1P7	0.9163547850990013	black	black
BNIP5	GJB1	0.916336718320502	blue	blue
ITGAL	TBX21	0.9162993655053958	green	green
CTSK	POSTN	0.9162915592578859	greenyellow	greenyellow
DIPK2B	TEK	0.9162595038739801	darkred	darkred
LCE3D	SPRR2G	0.9162476703277586	magenta	magenta
EIF1AY	USP9Y	0.9162089587771461	bisque4	bisque4
AC053503.5	PLN	0.9161330321963395	brown	brown
ITK	SH2D1A	0.9161046325346832	green	green
ACTG2	TAGLN	0.9161031649859996	brown	brown
BTK	EVI2B	0.9160855970596475	green	green
TRIM31	TRIM31-AS1	0.9160191559342161	blue	blue
AL357873.1	KAZN-AS1	0.9160022892232588	turquoise	turquoise
A1CF	MIR3646	0.9160001708585787	blue	blue
CLCA2	KRT6A	0.9159639067982238	yellow	yellow
ITGAL	SNX20	0.9159031807538596	green	green
FTH1P2	FTH1P8	0.9157945326068495	black	black
COL5A2	POSTN	0.9157799382202102	greenyellow	greenyellow
CDH5	SCARF1	0.9157547834123604	darkred	darkred
HNF4A	MUC13	0.915744854225547	blue	blue
HSPB7	LMOD1	0.9156686346427673	brown	brown
CLRN3	MIR194-2HG	0.9156367691378862	blue	blue
EEF1A1P17	EEF1A1P24	0.9156096122345219	black	black
CLRN3	SMIM24	0.9155838468850515	blue	blue
DOCK2	NCKAP1L	0.915577043667456	green	green
LCE1A	LCE6A	0.9155383321256668	magenta	magenta
AC008555.1	LINC01801	0.9155131552150717	midnightblue	midnightblue
AC034236.1	AC092017.1	0.9155078224097107	midnightblue	midnightblue
HSPB7	SGCA	0.9154685428081105	brown	brown
P2RY10	TRAT1	0.9154666243104578	green	green
CSTA	SPRR1A	0.9154638086266392	magenta	magenta
COL6A3	NTM	0.9154579263974468	greenyellow	greenyellow
PLN	PRUNE2	0.9154551886040273	brown	brown
FOXA1	TTC6	0.9154449532909404	yellow	yellow
FASLG	NKG7	0.9154154001050078	green	green
AC115223.1	RPL6P27	0.9154091865336682	black	black
CD3G	SIT1	0.9153798967287963	green	green
AL139288.1	TRIM17	0.9153211351947381	grey60	grey60
AC044787.1	RPL7AP30	0.9153169385023988	black	black
ANGPTL2	SPARC	0.915276634429897	greenyellow	greenyellow
GIMAP1	GIMAP4	0.9152678152152921	green	green
MTCO1P2	MTCO1P22	0.9152459019332022	plum2	plum2
CD34	TEK	0.9152175658865793	darkred	darkred
HLA-B	HLA-F	0.9151288125293362	thistle1	thistle1
ZNF569	ZNF570	0.9151171434186975	lightgreen	lightgreen
MRPL28	TSR3	0.9151137672316528	paleturquoise	paleturquoise
SLC26A3	SULT2A1	0.9151067667117431	darkgreen	darkgreen
ANTXR1	SULF1	0.9150719161427456	greenyellow	greenyellow
MEIS3P1	MEIS3P2	0.9150558178371841	brown	brown
FTH1P11	FTH1P5	0.9150448940087841	black	black
ZNF667	ZNF667-AS1	0.9149790043911022	brown	brown
DDX3Y	NLGN4Y	0.91497008256144	bisque4	bisque4
CPXM1	CTSK	0.9149668285555805	greenyellow	greenyellow
AC002480.1	AC002480.2	0.914963232399667	tan	tan
CACNA1H	SORBS1	0.9149308148072413	brown	brown
EEF1A1P12	EEF1A1P22	0.9149039157998089	black	black
DUOX1	DUOXA1	0.9148773027009546	yellow	yellow
EPS8L3	GJB1	0.9148630331647954	blue	blue
IFIT3	RSAD2	0.9147760079096895	violet	violet
MT2A	MT2P1	0.9147693723758537	lightcyan	lightcyan
AC092143.3	MC1R	0.9147589817731594	grey	grey
RPS4XP11	RPS4XP7	0.9147499880269319	black	black
CD48	EVI2B	0.914746276596486	green	green
ANKRD40CL	CLRN3	0.9146872005028881	blue	blue
HLA-DMA	HLA-DPB1	0.9146834018559087	green	green
ANKS4B	EPS8L3	0.9146635533190719	blue	blue
CXCR6	SLA2	0.9146313205954528	green	green
AC018716.2	LINC02687	0.9146279574090542	grey	grey
HPSE2	SYNPO2	0.9145903416997341	brown	brown
CCDC198	MIR3646	0.9145719868226247	blue	blue
CD79A	IGLL5	0.9145523274000297	lightyellow	lightyellow
NTM	POSTN	0.9145262564192337	greenyellow	greenyellow
CSAG1	CSAG4	0.9145147649762336	yellowgreen	yellowgreen
TXNP4	TXNP5	0.9144693494545599	red	red
AC012213.1	RIMS2	0.9144581306512902	blue	blue
KRT6A	S100A2	0.9144576112239922	yellow	yellow
ATP1A2	LDB3	0.9142774765642321	brown	brown
PSME2P1	PSME2P2	0.9142770366813432	thistle1	thistle1
CD2	TRBC2	0.91417739414343	green	green
MAGEA2	MAGEA2B	0.914121624832603	yellowgreen	yellowgreen
GAPDHP69	GAPDHP70	0.9140734228425651	plum1	plum1
ADAMTS2	COL1A1	0.9140283552105647	greenyellow	greenyellow
CNN1	HSPB7	0.9139932991901276	brown	brown
AP000487.1	AP002336.2	0.9139568255757622	grey	grey
COL1A2	ZNF469	0.9138910771431247	greenyellow	greenyellow
MSC	MSC-AS1	0.9138692007502052	red	red
HPSE2	MYH11	0.9137732005238254	brown	brown
AC142086.6	AC142381.3	0.9137705442399017	grey	grey
BTK	NCKAP1L	0.9137473368362009	green	green
AC012317.2	CHP2	0.91371817489034	midnightblue	midnightblue
CTNNA3	SCN7A	0.9137163190309326	brown	brown
AC005332.3	AC005332.5	0.9137123261799622	green	green
MYH11	PGM5	0.9136974329692598	brown	brown
BNIP5	EPS8L3	0.9136917831119784	blue	blue
ITGA7	RASL12	0.9136775356113332	brown	brown
ACTG2	MYL9	0.9136478948527788	brown	brown
HSPA8P5	HSPA8P9	0.9135704665449246	sienna3	sienna3
EEF1A1P10	EEF1A1P29	0.913559356022326	black	black
COL6A3	CSMD2	0.9135113328610306	greenyellow	greenyellow
PIK3CG	PTPRC	0.9135111001320853	green	green
AC129926.2	VN1R71P	0.9134560245447069	cyan	cyan
AL355516.1	LINC00408	0.9134522378650198	darkgrey	darkgrey
AC053503.5	CNN1	0.9133506226542963	brown	brown
CARMN	LMOD1	0.9133322987384048	brown	brown
FERMT3	LAPTM5	0.9132639546520157	green	green
GAPDHP63	TPI1P1	0.9131595877654941	plum1	plum1
AL136379.1	FAM96AP2	0.9131546571144633	steelblue	steelblue
AC010273.3	LINC02198	0.9131073727537379	red	red
COL5A1	THY1	0.9130660974750504	greenyellow	greenyellow
AL583805.1	RPL18AP3	0.913053503490254	black	black
ANKRD40CL	RNF186	0.9130106186018999	blue	blue
COL6A1	PCOLCE	0.9130088309653062	greenyellow	greenyellow
IRAG1	PDE5A	0.9129775699722161	brown	brown
AC073046.1	TET3	0.912949076111699	lightcyan1	lightcyan1
EEF1A1P10	EEF1A1P14	0.9129209777476608	black	black
CCR5	ITGAL	0.9128993017989433	green	green
AC008870.5	ERN2	0.912840446427378	blue	blue
CD4	LAIR1	0.912826603811671	green	green
ARHGEF15	ESAM	0.9128211735235838	darkred	darkred
CD8A	GZMH	0.9128199146479719	green	green
KRT18P16	KRT18P17	0.912805030013622	blue	blue
FAM157A	LINC01002	0.9127965855788729	red	red
EPS8L3	HNF1A	0.9127902504251741	blue	blue
C3AR1	FPR3	0.9127855960020801	green	green
GTF2IP3	USP24P1	0.9127728655493539	darkgrey	darkgrey
SAMSN1	SRGN	0.9127657605361613	green	green
AC090578.2	AC090578.3	0.9127482806654535	salmon	salmon
AL583805.1	RPL18AP16	0.9127370114169095	black	black
AL391416.1	GAPDHP38	0.9127170286988171	plum1	plum1
IVL	SDR9C7	0.9127138500868253	magenta	magenta
AC091153.1	RPS12P23	0.9126918771105335	midnightblue	midnightblue
HNF1A	LGALS4	0.912641174360318	blue	blue
IGKC	IGKV1-5	0.9126087799058017	lightyellow	lightyellow
AC060766.1	AC060766.7	0.9126033724045602	green	green
GVINP1	PTPRC	0.9125225237498135	green	green
CD93	MYCT1	0.9125108080033891	darkred	darkred
ANKS4B	MIR194-2HG	0.9125008440085789	blue	blue
AC128709.2	AC128709.3	0.912446455383629	red	red
HBA2	HBB	0.9124298941725566	grey	grey
ADGRL4	S1PR1	0.9124133738710012	darkred	darkred
EEF1A1P13	EEF1A1P29	0.9123607010528513	black	black
ACVRL1	ESAM	0.9123465308149594	darkred	darkred
AC010099.1	RPL31P12	0.9123440332572245	midnightblue	midnightblue
AL079303.1	AL132857.1	0.9123063715175584	royalblue	royalblue
CD3D	TBX21	0.9122795866902427	green	green
AC019080.1	AC019080.4	0.9122445370006222	red	red
CDH5	EMCN	0.9122437094275823	darkred	darkred
CYTIP	P2RY10	0.9122090236241736	green	green
C1QA	HAVCR2	0.9121852788864658	green	green
CYP4F35P	RHOT1P1	0.9121500637915434	blue	blue
LCE3E	SPRR2G	0.9121344864177429	magenta	magenta
C8orf49	GATA4	0.9121159556804109	blue	blue
COL1A2	CSMD2	0.9119316000599454	greenyellow	greenyellow
AC128709.1	AC128709.2	0.911928390810621	red	red
ARHGEF15	EMCN	0.9119241751550813	darkred	darkred
BTN3A1	BTN3A3	0.9119097330121274	thistle1	thistle1
EEF1A1P10	EEF1A1P38	0.911864332150694	black	black
CENPIP1	USP24P1	0.9118245948973476	darkgrey	darkgrey
AL161669.2	AL161669.3	0.9118163408764756	blue	blue
RPP25L	STOML2	0.9118057853857718	maroon	maroon
AP005212.4	RHOT1P1	0.9117667615544862	blue	blue
CD74	HLA-DQB1	0.9117496944022748	green	green
HAND2	HAND2-AS1	0.9117432207758065	brown	brown
MIR3646	SLC39A5	0.9117199726817345	blue	blue
ANKRD40CL	MIR194-2HG	0.911703456591668	blue	blue
HNF1A	TM4SF5	0.9116892549051465	blue	blue
AC022973.3	AC131568.1	0.9116742797384114	turquoise	turquoise
CLRN3	HNF4A	0.9116373915323834	blue	blue
COL5A1	COL6A3	0.9116191889502367	greenyellow	greenyellow
CASQ2	PLN	0.9115977480339795	brown	brown
TRAT1	TRBC1	0.9115933585932346	green	green
AC006946.2	AC006946.3	0.9115891394476688	grey	grey
EEF1A1P12	EEF1A1P13	0.911582363881565	black	black
AC019183.1	AP005057.1	0.9115521649152656	yellowgreen	yellowgreen
RPS27P21	RPS27P29	0.9115037218055521	midnightblue	midnightblue
KRT8P10	KRT8P3	0.9114939814910576	blue	blue
ACVRL1	ADGRF5	0.9114076595187879	darkred	darkred
MPEG1	NCKAP1L	0.9113787685038616	green	green
AC233702.1	GTF2IP3	0.911365895212839	darkgrey	darkgrey
CTNNA3	PPP1R12B	0.9113415444912824	brown	brown
PCDH12	TM4SF18	0.9113410412543742	darkred	darkred
PRKY	ZFY	0.9113116135111735	bisque4	bisque4
CLCA2	PKP1	0.9112408879250339	yellow	yellow
AC079949.1	AC079949.2	0.9112210698534353	yellowgreen	yellowgreen
ITK	TRAT1	0.911202325310297	green	green
LMOD1	MYL9	0.9111605219405298	brown	brown
SH2D1A	TBX21	0.9111278434954677	green	green
SPI1	TYROBP	0.9110917789804555	green	green
