ID,Term_Description,Fold_Enrichment,lowest_p,project,comparison
GO:0006654,phosphatidic acid biosynthetic process,1.3844017094017094,0.00169386116601622,TCGA-SARC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.1091379248207014,0.00271184215954824,TCGA-BLCA,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.235821464903357,2.6462546289290523e-14,TCGA-BRCA,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.2128765624099995,9.195090595910518e-5,TCGA-CESC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.6002611058184255,6.10812666937961e-19,TCGA-COAD,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,0.9984589304977656,8.689808036203293e-8,TCGA-COAD,cluster3_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.30770007064285,5.402021622903767e-6,TCGA-COAD,cluster3_vs_cluster2
GO:0006661,phosphatidylinositol biosynthetic process,1.286618689035046,4.406555267548555e-7,TCGA-ESCA,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,0.9562091503267972,4.775467444417473e-6,TCGA-HNSC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,0.9453563872473916,4.648614374507308e-11,TCGA-KIRC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.3951335055986218,7.992071491927628e-18,TCGA-KIRP,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.1980399408284024,5.354568366565609e-10,TCGA-LIHC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.0672207247678944,1.8594447721172876e-12,TCGA-LUAD,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.123071589530248,4.869478460154646e-19,TCGA-LUAD,cluster3_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.2844964314036478,2.4364327963083185e-22,TCGA-LUAD,cluster3_vs_cluster2
GO:0006661,phosphatidylinositol biosynthetic process,1.2809410834321866,3.380388592247207e-5,TCGA-LUSC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.282897714415026,2.785183044324498e-5,TCGA-PAAD,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.0687738474338009,5.694077294701224e-16,TCGA-PRAD,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.0728597449908923,0.01851415709628239,TCGA-READ,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.1426807760141091,2.877226302009104e-12,TCGA-SARC,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.1166336960105503,5.352803005263302e-13,TCGA-STAD,cluster2_vs_cluster1
GO:0006661,phosphatidylinositol biosynthetic process,1.1307155322862128,1.894367269894276e-6,TCGA-THYM,cluster2_vs_cluster1
GO:0006801,superoxide metabolic process,1.6812195913071684,0.00458561071483906,TCGA-BLCA,cluster2_vs_cluster1
GO:0006801,superoxide metabolic process,1.4829857578840286,0.00104376301342646,TCGA-BRCA,cluster2_vs_cluster1
GO:0006801,superoxide metabolic process,1.961550105964275,4.471537529788653e-4,TCGA-COAD,cluster3_vs_cluster2
GO:0006801,superoxide metabolic process,2.212941176470588,0.00551944260434492,TCGA-HNSC,cluster2_vs_cluster1
GO:0006801,superoxide metabolic process,1.916863905325444,2.8313268468765063e-5,TCGA-LIHC,cluster2_vs_cluster1
GO:0006801,superoxide metabolic process,1.5161466458658348,0.03345851839273708,TCGA-LUAD,cluster3_vs_cluster1
GO:0006801,superoxide metabolic process,1.7594025797691786,0.00488266291090946,TCGA-PAAD,cluster2_vs_cluster1
GO:0006801,superoxide metabolic process,1.5426190476190478,1.3188138264245318e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0006813,potassium ion transport,0.9807750529821374,0.04556386332403513,TCGA-COAD,cluster3_vs_cluster2
GO:0006813,potassium ion transport,0.926365456105233,0.02664203163935489,TCGA-ESCA,cluster2_vs_cluster1
GO:0006813,potassium ion transport,1.6543736776829356,0.02664203163935489,TCGA-KIRC,cluster2_vs_cluster1
GO:0006813,potassium ion transport,1.164240790655885,0.04922438072338387,TCGA-LUAD,cluster2_vs_cluster1
GO:0006813,potassium ion transport,2.4139344262295084,0.00258003534502702,TCGA-READ,cluster2_vs_cluster1
GO:0006813,potassium ion transport,1.5235743680188123,0.00185120746474279,TCGA-SARC,cluster2_vs_cluster1
GO:0006816,calcium ion transport,1.9311475409836067,0.03513723567143047,TCGA-READ,cluster2_vs_cluster1
GO:0006816,calcium ion transport,1.2732728647014362,0.01368888200600881,TCGA-SARC,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.123266296809986,4.936724926085223e-4,TCGA-COAD,cluster3_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,0.9807750529821374,0.00583392068213742,TCGA-COAD,cluster3_vs_cluster2
GO:0006883,intracellular sodium ion homeostasis,1.235153941473644,0.00255869887512113,TCGA-ESCA,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.5952889034799738,0.00305286480511057,TCGA-KIRC,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.9930478651408885,1.218998821651367e-7,TCGA-KIRP,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.1980399408284024,0.03323547084772901,TCGA-LIHC,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,0.8731805929919138,7.112840476234792e-4,TCGA-LUAD,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.182407153937403,1.4065280652786734e-4,TCGA-LUSC,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.6092896174863387,0.01527656747793855,TCGA-READ,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,0.9998456790123456,1.5395375517450075e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.3108308605341246,0.0022314805793947,TCGA-STAD,cluster2_vs_cluster1
GO:0006883,intracellular sodium ion homeostasis,1.5076207097149503,0.00151819082729916,TCGA-THYM,cluster2_vs_cluster1
GO:0006897,endocytosis,1.2138581838620297,1.4360506387252553e-4,TCGA-ESCA,cluster2_vs_cluster1
GO:0006897,endocytosis,0.985872135215488,0.00627850638613704,TCGA-PAAD,cluster2_vs_cluster1
GO:0006897,endocytosis,1.269068796353179,8.392113384968846e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0006909,phagocytosis,1.208179131881688,0.02129125674206593,TCGA-PRAD,cluster2_vs_cluster1
GO:0006909,phagocytosis,1.456478733926805,0.00642766394942254,TCGA-STAD,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.2342286682215322,0.01663849386123151,TCGA-BLCA,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.1246629204411502,0.00285312788432345,TCGA-BRCA,cluster2_vs_cluster1
GO:0006935,chemotaxis,0.9596385988298896,0.0069792395704666,TCGA-CESC,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.390710653193316,1.2328430834737243e-6,TCGA-COAD,cluster3_vs_cluster1
GO:0006935,chemotaxis,1.1831572067721023,0.00183454225202805,TCGA-COAD,cluster3_vs_cluster2
GO:0006935,chemotaxis,1.1708683473389354,2.369824011739495e-5,TCGA-HNSC,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.2550894618202308,6.366302678098045e-8,TCGA-LIHC,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.2387122565058508,2.736307883835567e-7,TCGA-LUSC,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.3265336910958092,1.1777470083028777e-5,TCGA-PAAD,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.2214558256386296,0.01429498521216409,TCGA-PRAD,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.3027582617746551,1.6411363789694822e-10,TCGA-READ,cluster2_vs_cluster1
GO:0006935,chemotaxis,1.1374405350666477,0.01990791452755631,TCGA-STAD,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.1976429884311817,5.481807117514632e-4,TCGA-BLCA,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.0807900983384198,4.889741702483948e-10,TCGA-BRCA,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.0176775695988145,3.8242704102718785e-4,TCGA-COAD,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.2078132223763292,8.222334243226362e-6,TCGA-COAD,cluster3_vs_cluster1
GO:0006954,inflammatory response,1.0967807044101323,0.00236676866236832,TCGA-COAD,cluster3_vs_cluster2
GO:0006954,inflammatory response,0.916404537222381,0.00210351646779751,TCGA-ESCA,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.33974358974359,8.990622027216063e-8,TCGA-LIHC,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.2017969451931716,2.1144903694500922e-10,TCGA-LUAD,cluster2_vs_cluster1
GO:0006954,inflammatory response,0.9781591263650546,3.57315681245377e-11,TCGA-LUAD,cluster3_vs_cluster1
GO:0006954,inflammatory response,1.2014782370654256,9.39328013237011e-6,TCGA-LUSC,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.3479293957909029,2.5260557087489274e-8,TCGA-PAAD,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.1332300542215337,1.3551045493121751e-9,TCGA-PRAD,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.1426807760141091,5.842737872734426e-6,TCGA-SARC,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.05242334322453,3.121902544902722e-5,TCGA-STAD,cluster2_vs_cluster1
GO:0006954,inflammatory response,1.0212914485165794,6.251982422839782e-7,TCGA-THYM,cluster2_vs_cluster1
GO:0006955,immune response,1.337786932304624,3.5246991092219155e-8,TCGA-BRCA,cluster2_vs_cluster1
GO:0006955,immune response,0.6983508615247217,0.04052565961526225,TCGA-CESC,cluster2_vs_cluster1
GO:0006955,immune response,1.022481071636575,0.02653553769728321,TCGA-HNSC,cluster2_vs_cluster1
GO:0006955,immune response,1.246795662320133,0.00321349296861936,TCGA-LUSC,cluster2_vs_cluster1
GO:0006955,immune response,1.3500366329912012,2.674899996083711e-4,TCGA-PAAD,cluster2_vs_cluster1
GO:0006955,immune response,1.24222530696137,7.308261425058506e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0006955,immune response,1.2558174865105558,9.44757878703438e-5,TCGA-SARC,cluster2_vs_cluster1
GO:0006955,immune response,0.9690630784146664,0.01030449236620521,TCGA-STAD,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.48644415085085,2.316999519618487e-12,TCGA-BLCA,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.4066260576135772,1.458877040673911e-9,TCGA-BRCA,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.5342173810087614,2.1601295463805366e-13,TCGA-COAD,cluster3_vs_cluster1
GO:0007155,cell adhesion,1.4592019080953753,7.381533378280568e-13,TCGA-COAD,cluster3_vs_cluster2
GO:0007155,cell adhesion,1.199426111908178,3.7872936160559905e-9,TCGA-HNSC,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.402583345360081,1.3783750046844033e-12,TCGA-LIHC,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.3626521469156656,1.213078318236161e-10,TCGA-LUSC,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.5019290315102742,4.5100312365361486e-11,TCGA-PAAD,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.2648479466979023,0.02317192447455116,TCGA-PRAD,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.8251699320271892,2.1858060670941765e-6,TCGA-READ,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.2750645244547685,5.214633382338751e-6,TCGA-SARC,cluster2_vs_cluster1
GO:0007155,cell adhesion,1.2134508151364236,1.6541390500274502e-4,TCGA-THYM,cluster2_vs_cluster1
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,1.4976883957466482,0.04173334153696048,TCGA-COAD,cluster3_vs_cluster1
GO:0007157,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,1.6258098366639293,0.0317030034989339,TCGA-LUSC,cluster2_vs_cluster1
GO:0007159,leukocyte cell-cell adhesion,1.387589013224822,0.03566083198463283,TCGA-BRCA,cluster2_vs_cluster1
GO:0007159,leukocyte cell-cell adhesion,1.6553398058252426,0.01215921147891619,TCGA-COAD,cluster3_vs_cluster1
GO:0007159,leukocyte cell-cell adhesion,1.3421132303966092,0.00458802980694505,TCGA-COAD,cluster3_vs_cluster2
GO:0007159,leukocyte cell-cell adhesion,1.5869148644949356,2.8566929034956574e-4,TCGA-LUSC,cluster2_vs_cluster1
GO:0007159,leukocyte cell-cell adhesion,1.6205023761031907,0.00720535139600263,TCGA-PAAD,cluster2_vs_cluster1
GO:0007159,leukocyte cell-cell adhesion,2.0327868852459017,0.02945127513663419,TCGA-READ,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.1408275798155785,3.252688708485256e-11,TCGA-BLCA,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.1298939107687835,1.62001377759787e-5,TCGA-BRCA,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.2475301784788566,0.00587284188399115,TCGA-CESC,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.4121062017039825,1.1691746440991069e-7,TCGA-COAD,cluster3_vs_cluster1
GO:0007160,cell-matrix adhesion,1.4571515072877472,1.709176314849011e-12,TCGA-COAD,cluster3_vs_cluster2
GO:0007160,cell-matrix adhesion,1.124033613445378,2.7797802069905233e-10,TCGA-HNSC,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.5745667793744718,6.694419341854591e-12,TCGA-LIHC,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.3682139924132806,2.478783627200509e-13,TCGA-LUSC,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.3823877412472116,2.0632659692008742e-10,TCGA-PAAD,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,2.2070257611241217,3.1444908849647956e-11,TCGA-READ,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,1.2243008314436885,1.3425545744580125e-8,TCGA-SARC,cluster2_vs_cluster1
GO:0007160,cell-matrix adhesion,0.9691847419596112,5.236188103996595e-5,TCGA-THYM,cluster2_vs_cluster1
GO:0007166,cell surface receptor signaling pathway,1.098507968802984,0.0119674676301637,TCGA-BRCA,cluster2_vs_cluster1
GO:0007166,cell surface receptor signaling pathway,1.288214990138067,0.02334961586951042,TCGA-LIHC,cluster2_vs_cluster1
GO:0007166,cell surface receptor signaling pathway,1.5134645847476804,0.00372567754495611,TCGA-PAAD,cluster2_vs_cluster1
GO:0007166,cell surface receptor signaling pathway,1.2164021164021164,0.0131344688039771,TCGA-SARC,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.6011615155306365,6.87162625283608e-4,TCGA-BLCA,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.3339025335464807,6.526853220187498e-5,TCGA-BRCA,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.4394578982448345,0.00479773146687965,TCGA-CESC,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.390710653193316,1.349856749972342e-4,TCGA-COAD,cluster3_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.0274786269336678,0.00479773146687965,TCGA-COAD,cluster3_vs_cluster2
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.235153941473644,3.899693745301676e-4,TCGA-ESCA,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.7563025210084031,2.9174308536881782e-5,TCGA-HNSC,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.164240790655885,0.01863293894384708,TCGA-LUAD,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.435780115495418,1.2651920028997115e-5,TCGA-LUSC,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.6756215045420746,3.2539036445981325e-5,TCGA-PAAD,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.3542227632080457,6.87162625283608e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.609289617486339,0.00109024997639865,TCGA-READ,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.4691609977324265,1.4633671145545296e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.747774480712166,3.1049340330768793e-4,TCGA-STAD,cluster2_vs_cluster1
GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,1.7229950968170864,7.464814696249416e-8,TCGA-THYM,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,0.961194472702611,0.02216777972681823,TCGA-BRCA,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.119578365301538,0.03192253410629398,TCGA-CESC,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.2859241028898063,5.861870078017794e-6,TCGA-COAD,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.0625063073973156,0.00978365709632428,TCGA-COAD,cluster3_vs_cluster2
GO:0007173,epidermal growth factor receptor signaling pathway,1.4975499260355027,3.2307048721590724e-8,TCGA-LIHC,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.0528796151846074,0.03563538657315038,TCGA-LUAD,cluster3_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.2131355185478896,0.02827845865477183,TCGA-LUAD,cluster3_vs_cluster2
GO:0007173,epidermal growth factor receptor signaling pathway,1.0996266123557366,0.00562876606741703,TCGA-PAAD,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.0455396333591531,0.00491095970067119,TCGA-PRAD,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.3569334215167548,6.400233776681627e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0007173,epidermal growth factor receptor signaling pathway,1.319168121000582,0.00907581234323792,TCGA-THYM,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.3336597719503978,0.03297038336914567,TCGA-BLCA,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.0800637469326788,4.20904118631926e-5,TCGA-COAD,cluster3_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.2766968325791854,3.660515192901392e-5,TCGA-HNSC,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.1453356230112632,0.00146218626109085,TCGA-KIRC,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.2878155436294971,5.743949456212702e-7,TCGA-KIRP,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.290196859353664,7.107097607599224e-4,TCGA-LIHC,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,0.939492579703188,0.03844414226900922,TCGA-LUAD,cluster3_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.0914527574806796,0.0105272806141227,TCGA-LUSC,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.3956799310668964,0.00181753075878941,TCGA-PAAD,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.1581362092593694,0.00320372303807397,TCGA-PRAD,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.485498108448928,0.00437607849456546,TCGA-READ,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.1207061457061456,0.00970923304300912,TCGA-SARC,cluster2_vs_cluster1
GO:0007179,transforming growth factor beta receptor signaling pathway,1.209997717416115,0.00533608447318378,TCGA-STAD,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.1366736230535883,1.1011141416119355e-7,TCGA-BLCA,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,0.9294612844012768,0.03435629435409235,TCGA-CESC,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.031426914051937,2.017061823916345e-12,TCGA-COAD,cluster3_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.0733010013766786,1.5237195162017516e-5,TCGA-COAD,cluster3_vs_cluster2
GO:0007186,G protein-coupled receptor signaling pathway,1.1443581206067333,3.9481030076197873e-13,TCGA-HNSC,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,0.909682561313528,0.00564414771374488,TCGA-KIRC,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.220644468013844,6.185882413891743e-19,TCGA-LIHC,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.017121439574564,1.67495902761687e-4,TCGA-LUAD,cluster3_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.0820140936974347,2.458172032159583e-20,TCGA-LUSC,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.2171967532994317,6.9200402363938105e-31,TCGA-PAAD,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,0.9784672795210188,0.02539763957660583,TCGA-PRAD,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.153830291782658,6.247286680190942e-8,TCGA-READ,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.1426807760141091,1.5653220788068817e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0007186,G protein-coupled receptor signaling pathway,1.121213817815352,0.00102669653313993,TCGA-STAD,cluster2_vs_cluster1
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",1.319551934826884,0.01213216097652752,TCGA-PAAD,cluster2_vs_cluster1
GO:0007187,"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger",1.9311475409836063,0.00874493440850591,TCGA-READ,cluster2_vs_cluster1
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,1.32749653259362,6.953961037064723e-5,TCGA-COAD,cluster3_vs_cluster1
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,1.1176470588235294,0.00227797469778416,TCGA-HNSC,cluster2_vs_cluster1
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,1.1995926680244398,0.00353722963699222,TCGA-PAAD,cluster2_vs_cluster1
GO:0007188,adenylate cyclase-modulating G protein-coupled receptor signaling pathway,0.8777943368107303,0.01284548943315963,TCGA-READ,cluster2_vs_cluster1
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,0.9127923358692588,1.024796888875868e-4,TCGA-LIHC,cluster2_vs_cluster1
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,1.182407153937403,0.00900841657087099,TCGA-LUSC,cluster2_vs_cluster1
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,1.4661688164743154,0.00843321390447754,TCGA-PAAD,cluster2_vs_cluster1
GO:0007193,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,1.1494925839188137,0.01822188997684871,TCGA-READ,cluster2_vs_cluster1
GO:0007194,negative regulation of adenylate cyclase activity,1.3660130718954249,9.788049919897128e-6,TCGA-HNSC,cluster2_vs_cluster1
GO:0007194,negative regulation of adenylate cyclase activity,1.4661688164743152,5.820129192489028e-5,TCGA-PAAD,cluster2_vs_cluster1
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,1.038301282051282,0.03363853701637467,TCGA-LIHC,cluster2_vs_cluster1
GO:0007200,phospholipase C-activating G protein-coupled receptor signaling pathway,1.3195519348268838,4.687658930578351e-10,TCGA-PAAD,cluster2_vs_cluster1
GO:0007202,activation of phospholipase C activity,0.8838776568170036,0.03723880724574401,TCGA-CESC,cluster2_vs_cluster1
GO:0007202,activation of phospholipase C activity,1.3872041420118344,0.00122986908431132,TCGA-LIHC,cluster2_vs_cluster1
GO:0007202,activation of phospholipase C activity,1.7362525458248472,5.204962250343533e-5,TCGA-PAAD,cluster2_vs_cluster1
GO:0007202,activation of phospholipase C activity,1.2326361993286858,0.01150457115046333,TCGA-PRAD,cluster2_vs_cluster1
GO:0007202,activation of phospholipase C activity,1.4433862433862434,0.01588518170446005,TCGA-SARC,cluster2_vs_cluster1
GO:0007202,activation of phospholipase C activity,1.3798219584569733,0.00636108278921041,TCGA-STAD,cluster2_vs_cluster1
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.4162922872821566,0.00739634202050591,TCGA-COAD,cluster3_vs_cluster1
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.069053708439898,0.00430818463647672,TCGA-HNSC,cluster2_vs_cluster1
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.2501286339078983,0.00104480609881997,TCGA-LIHC,cluster2_vs_cluster1
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.1181458955712398,1.1839267564233172e-4,TCGA-LUSC,cluster2_vs_cluster1
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.2908660232002125,2.289397322666534e-9,TCGA-PAAD,cluster2_vs_cluster1
GO:0007204,positive regulation of cytosolic calcium ion concentration,1.7842124019957235,3.964907355322271e-5,TCGA-READ,cluster2_vs_cluster1
GO:0007215,glutamate receptor signaling pathway,1.5439424268420552,0.00388547597188251,TCGA-ESCA,cluster2_vs_cluster1
GO:0007215,glutamate receptor signaling pathway,1.4038394869128097,0.00506901630539122,TCGA-LUAD,cluster3_vs_cluster1
GO:0007215,glutamate receptor signaling pathway,3.2185792349726774,4.862131738716022e-4,TCGA-READ,cluster2_vs_cluster1
GO:0007224,smoothened signaling pathway,1.310477346278317,0.02239070495047323,TCGA-COAD,cluster3_vs_cluster1
GO:0007224,smoothened signaling pathway,1.597386587771203,0.03323547084772901,TCGA-LIHC,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.35431578188633,3.5512122682597273e-13,TCGA-BLCA,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.3182095625635808,8.289923436083874e-9,TCGA-BRCA,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.119578365301538,1.5345765544622655e-4,TCGA-CESC,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.5975342887964248,6.763893908953587e-13,TCGA-COAD,cluster3_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.4384700777071349,4.604967824150186e-16,TCGA-COAD,cluster3_vs_cluster2
GO:0007229,integrin-mediated signaling pathway,1.3113725490196078,4.809492682020073e-12,TCGA-HNSC,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.488142405971863,0.00160738913588752,TCGA-KIRP,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.597386587771203,5.476826411081839e-13,TCGA-LIHC,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.3006478693311434,1.188082822176201e-16,TCGA-LUSC,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.3195519348268838,3.9205600520578163e-13,TCGA-PAAD,cluster2_vs_cluster1
GO:0007229,integrin-mediated signaling pathway,1.2639412456608428,0.00180199188692602,TCGA-PRAD,cluster2_vs_cluster1
